title,type,vendor,product,version,update,raw_cpe,cpe_id,last_modified
Juniper JUNOSe,Operating System,Juniper,Junose,-,,cpe:2.3:o:juniper:junose:-:*:*:*:*:*:*:*,16FCC2D3-790B-4FC5-8FC2-3B800DD6EFE1,2007-09-14T17:36:49.090
Juniper JUNOSe E,Operating System,Juniper,Junose E,-,,cpe:2.3:o:juniper:junose_e:-:*:*:*:*:*:*:*,F04BD45D-276D-4ABE-A98B-4BC4562543AA,2007-09-14T17:36:49.090
Juniper JUNOSe J,Operating System,Juniper,Junose J,-,,cpe:2.3:o:juniper:junose_j:-:*:*:*:*:*:*:*,B4906110-8FAD-4B22-BF33-DC92335D2932,2007-09-14T17:36:49.090
Juniper JUNOSe M,Operating System,Juniper,Junose M,-,,cpe:2.3:o:juniper:junose_m:-:*:*:*:*:*:*:*,0F718184-05A9-4BC7-96E1-ABDB1D7ADA50,2007-09-14T17:36:49.090
Juniper JUNOSe T,Operating System,Juniper,Junose T,-,,cpe:2.3:o:juniper:junose_t:-:*:*:*:*:*:*:*,CA479392-3A09-4912-ABF8-174706230C4E,2007-09-14T17:36:49.090
Juniper NetScreen ScreenOS,Operating System,Juniper,Netscreen Screenos,-,,cpe:2.3:o:juniper:netscreen_screenos:-:*:*:*:*:*:*:*,ED578249-F247-4BDA-8558-A5A5EA5C012C,2007-09-14T17:36:49.090
Juniper NetScreen-Security Manager,Application,Juniper,Netscreen-Security Manager,-,,cpe:2.3:a:juniper:netscreen-security_manager:-:*:*:*:*:*:*:*,5CB9DB0B-ABFD-46F2-8FAA-91D18A997587,2007-09-14T17:36:49.090
Juniper Remote Security Client,Application,Juniper,Netscreen Remote Security Client,-,,cpe:2.3:a:juniper:netscreen_remote_security_client:-:*:*:*:*:*:*:*,26D5A312-0F5E-484A-B367-B9CCDB071109,2008-04-01T16:11:20.253
Juniper Remote VPN Client,Application,Juniper,Netscreen Remote Vpn Client,-,,cpe:2.3:a:juniper:netscreen_remote_vpn_client:-:*:*:*:*:*:*:*,31F52BC8-B79E-41FC-9DA3-DD46086860E3,2008-04-01T16:11:20.423
KIOSK LOGIX DesignerPro,Application,Kiosklogix,Designerpro,-,,cpe:2.3:a:kiosklogix:designerpro:-:*:*:*:*:*:*:*,E77DA837-A040-4BDE-A95E-7A09994E066B,2008-03-25T19:16:02.053
KIOSK LOGIX ShellPro,Application,Kiosklogix,Shellpro,-,,cpe:2.3:a:kiosklogix:shellpro:-:*:*:*:*:*:*:*,B8FFFF86-8AEF-439D-BFB9-AC39885D0ECB,2008-03-25T19:16:02.163
L-Soft Listserv,Application,Lsoft,Listserv,-,,cpe:2.3:a:lsoft:listserv:-:*:*:*:*:*:*:*,8CBA8368-4566-45F8-961C-965A6D758119,2008-03-25T19:16:02.633
Lancope Stealthwatch,Application,Lancope,Stealthwatch,-,,cpe:2.3:a:lancope:stealthwatch:-:*:*:*:*:*:*:*,CDAF67FD-93E2-4FBF-9DC0-A92B1BF1DBAE,2007-09-14T17:36:49.090
LANDesk Software LANDesk Management Suite,Application,Landesk,Landesk Management Suite,-,,cpe:2.3:a:landesk:landesk_management_suite:-:*:*:*:*:*:*:*,6A66B2FB-7386-4DAC-9143-CA21A498115F,2008-03-25T19:16:03.210
Lexmark MarkVision,Application,Lexmark,Markvision,-,,cpe:2.3:a:lexmark:markvision:-:*:*:*:*:*:*:*,2FEC4410-F154-4637-956D-345FF1E3AFFF,2007-09-14T17:36:49.090
Linksys WPC300N Wireless-N Notebook Adapter Driver,Application,Linksys,Wpc300N Wireless-N Notebook Adapter Driver,-,,cpe:2.3:a:linksys:wpc300n_wireless-n_notebook_adapter_driver:-:*:*:*:*:*:*:*,39AFBBE1-4144-4B4F-BDA2-C49C3412A844,2007-09-14T17:36:49.090
Linux atm-linux,Application,Linux-Atm,Linux-Atm,-,,cpe:2.3:a:linux-atm:linux-atm:-:*:*:*:*:*:*:*,31B18E9C-BBF3-4878-AA1C-2C3B51E7C9C8,2008-04-01T16:11:47.050
Linux Conga,Application,Conga,Conga,-,,cpe:2.3:a:conga:conga:-:*:*:*:*:*:*:*,262864E0-CE67-4BE2-A2BA-44636F01D3E6,2008-04-01T16:11:47.253
Linux Connectiva,Application,Connectiva,Linux,-,,cpe:2.3:a:connectiva:linux:-:*:*:*:*:*:*:*,5E6A23D5-E1BC-4460-AA73-5C5136709267,2008-04-01T16:11:47.427
Linux FTE Text Editor,Application,Fte,Fte Text Editor,-,,cpe:2.3:a:fte:fte_text_editor:-:*:*:*:*:*:*:*,22D8C1E6-92E4-40B0-8D79-D0234BDC43EC,2008-04-01T16:11:47.737
Linux FTPFS,Application,Ftpfs,Ftpfs,-,,cpe:2.3:a:ftpfs:ftpfs:-:*:*:*:*:*:*:*,7473194F-FDBF-410D-BA51-819FC072C4EB,2008-04-01T16:11:47.910
Linux Kernel,Operating System,Linux,Linux Kernel,-,,cpe:2.3:o:linux:linux_kernel:-:*:*:*:*:*:*:*,0BA1AF04-98FA-4EBA-893B-700905C43151,2008-04-01T16:11:49.550
Linux libc,Application,Gnu,Libc,-,,cpe:2.3:a:gnu:libc:-:*:*:*:*:*:*:*,6993F157-1615-4590-BFE2-487995A8D059,2008-04-01T16:13:35.070
Linux lsadmin,Application,Platform,Lsadmin,-,,cpe:2.3:a:platform:lsadmin:-:*:*:*:*:*:*:*,8E5010ED-DEAB-4B01-A7C1-1D364A048F3E,2008-04-01T16:13:39.710
Linux Netkit,Application,Netkit,Netkit,-,,cpe:2.3:a:netkit:netkit:-:*:*:*:*:*:*:*,87F30799-183F-4449-B5A1-D48AE37D5D02,2008-04-01T16:13:39.900
Linux nmh,Application,Nmh,Nmh,-,,cpe:2.3:a:nmh:nmh:-:*:*:*:*:*:*:*,77383447-E5C3-452D-B1B1-927A0DD4DFB9,2008-04-01T16:13:40.477
Linux Omnikey Cardman,Application,Omnikey.Aaitg,Omnikey Cardman,-,,cpe:2.3:a:omnikey.aaitg:omnikey_cardman:-:*:*:*:*:*:*:*,2E224640-B513-4C94-9176-41603E979A2C,2008-04-01T16:13:40.883
Linux Powertools,Application,Redhat,Linux Powertools,-,,cpe:2.3:a:redhat:linux_powertools:-:*:*:*:*:*:*:*,90D5D65E-E743-4457-82B0-37C4CB10C0D9,2008-04-01T16:13:41.070
RSBAC Rule Set Based Access Control -,Application,Rsbac,Rule Set Based Access Control,-,,cpe:2.3:a:rsbac:rule_set_based_access_control:-:*:*:*:*:*:*:*,56681503-4D8E-492D-8F4A-DC099CEAFE81,2023-06-20T17:35:55.347
Linux rsync,Application,Gnu,Rsync,-,,cpe:2.3:a:gnu:rsync:-:*:*:*:*:*:*:*,6D149D74-BD25-477C-BD72-96F334BA20A7,2008-04-01T16:13:41.617
Linux SCTP,Application,Lksctp,Stream Control Transmission Protocol,-,,cpe:2.3:a:lksctp:stream_control_transmission_protocol:-:*:*:*:*:*:*:*,5BB24794-9341-4907-9E57-0F64866F4FF0,2008-04-01T16:13:41.820
Linux Security Modules,Application,Gnu,Realtime Linux Security Module,-,,cpe:2.3:a:gnu:realtime_linux_security_module:-:*:*:*:*:*:*:*,A7E2BDF2-66A1-4D18-A362-A7C8DE2CB170,2008-04-01T16:13:42.087
Linux NIS rpc.yppasswdd,Application,Linux-Nis,Rpc.Yppasswdd,-,,cpe:2.3:a:linux-nis:rpc.yppasswdd:-:*:*:*:*:*:*:*,144032B4-ACAF-42BB-9497-A569A4E723F7,2008-03-25T19:16:07.367
Linux NIS ypserv,Application,Linux-Nis,Ypserv,-,,cpe:2.3:a:linux-nis:ypserv:-:*:*:*:*:*:*:*,5C71B710-800D-48BF-BF55-3165202A664D,2008-03-25T19:16:07.397
Linux-HA heartbeat,Application,Linux-Ha,Heartbeat,-,,cpe:2.3:a:linux-ha:heartbeat:-:*:*:*:*:*:*:*,9116BCB7-8450-4974-B8AD-7CEF8778B57F,2007-09-14T17:36:49.090
Linux-Sottises board-tnk,Application,Linux-Sottises,Board-Tnk,-,,cpe:2.3:a:linux-sottises:board-tnk:-:*:*:*:*:*:*:*,2FA4F8CF-8EDD-46EF-A7BD-4861FA9FC6EA,2007-09-14T17:36:49.090
Linux-Sottises news-tnk,Application,Linux-Sottises,News-Tnk,-,,cpe:2.3:a:linux-sottises:news-tnk:-:*:*:*:*:*:*:*,D7208A43-96B9-46E9-B795-2859704098F0,2007-09-14T17:36:49.090
Litronic NetSign CAC,Application,Litronic,Netsign Cac,-,,cpe:2.3:a:litronic:netsign_cac:-:*:*:*:*:*:*:*,6C9B5AC6-9927-48DF-BF02-FF67670103BE,2007-09-14T17:36:49.090
Logitech CallManager,Application,Logitech,Videocall\+Callmanager,-,,cpe:2.3:a:logitech:videocall\+callmanager:-:*:*:*:*:*:*:*,0B0F9A02-A8E6-425D-88A3-17C7C5902340,2008-06-17T17:50:38.953
Logitech ComLink,Application,Logitech,Videocall\+Comlink,-,,cpe:2.3:a:logitech:videocall\+comlink:-:*:*:*:*:*:*:*,B123FAD8-ECFE-4D2E-A095-160861A92BDF,2008-06-17T17:50:39.047
Logitech VibeC,Application,Logitech,Videocall\+Vibec,-,,cpe:2.3:a:logitech:videocall\+vibec:-:*:*:*:*:*:*:*,62C07CCC-B211-452E-BCAE-B0452E4E0DCE,2008-06-17T17:50:39.217
Logitech VideoCall,Application,Logitech,Videocall,-,,cpe:2.3:a:logitech:videocall:-:*:*:*:*:*:*:*,AD434785-21DA-497B-97E9-F624C3692106,2007-09-14T17:36:49.090
Logitech ViewerClient,Application,Logitech,Videocall\+Viewerclient,-,,cpe:2.3:a:logitech:videocall\+viewerclient:-:*:*:*:*:*:*:*,587ED093-A353-449D-BB17-150A32543E8D,2008-06-17T17:50:39.297
Logitech WebCamXMP,Application,Logitech,Videocall\+Webcamxmp,-,,cpe:2.3:a:logitech:videocall\+webcamxmp:-:*:*:*:*:*:*:*,8FD816A5-AE3A-4334-A954-DF27D2B2E188,2008-06-17T17:50:39.390
LSTC LS-DYNA,Application,Lstc,Ls-Dyna,-,,cpe:2.3:a:lstc:ls-dyna:-:*:*:*:*:*:*:*,6AE2E603-15B4-4113-AA71-F7315CDF4D89,2007-09-14T17:36:49.090
Lucent RADIUS,Application,Lucent,Radius,-,,cpe:2.3:a:lucent:radius:-:*:*:*:*:*:*:*,C604E297-6B1A-4B18-9222-0BF922A7AACF,2007-09-14T17:36:49.090
Lucent VitalAnalysis,Application,Lucent,Vitalanalysis,-,,cpe:2.3:a:lucent:vitalanalysis:-:*:*:*:*:*:*:*,2B922740-3C42-43E7-9196-021B4E41A92B,2007-09-14T17:36:49.090
Lucent VitalEvent,Application,Lucent,Vitalevent,-,,cpe:2.3:a:lucent:vitalevent:-:*:*:*:*:*:*:*,F117CB2D-170E-409B-87C2-566A1DA1243F,2007-09-14T17:36:49.090
Lucent VitalHelp,Application,Lucent,Vitalhelp,-,,cpe:2.3:a:lucent:vitalhelp:-:*:*:*:*:*:*:*,22325028-2C90-4FE3-89C5-106B0A01C975,2007-09-14T17:36:49.090
Lucent VitalNet,Application,Lucent,Vitalnet,-,,cpe:2.3:a:lucent:vitalnet:-:*:*:*:*:*:*:*,EFF5322C-13F9-4BB9-BB7E-5D38F9FC7C5C,2007-09-14T17:36:49.090
Lucent VitalSuite,Application,Lucent,Vitalsuite,-,,cpe:2.3:a:lucent:vitalsuite:-:*:*:*:*:*:*:*,CDD62F75-037F-422B-B074-4EA6AC71390A,2007-09-14T17:36:49.090
Lund Performance Solutions Meta-View,Application,Lund,Meta-View,-,,cpe:2.3:a:lund:meta-view:-:*:*:*:*:*:*:*,CEBC798D-9679-48E6-B5FA-DFE628E62B1E,2008-03-25T19:16:08.100
Macromedia Breeze,Application,Macromedia,Breeze,-,,cpe:2.3:a:macromedia:breeze:-:*:*:*:*:*:*:*,75477291-842C-4888-8368-71E3B75037E7,2007-09-14T17:36:49.090
Macromedia Captivate,Application,Macromedia,Captivate,-,,cpe:2.3:a:macromedia:captivate:-:*:*:*:*:*:*:*,098BF0A3-BCCF-4EC8-926C-8030197136F6,2007-09-14T17:36:49.090
Macromedia ColdFusion,Application,Macromedia,Coldfusion,-,,cpe:2.3:a:macromedia:coldfusion:-:*:*:*:*:*:*:*,481C5126-8D9B-4898-AA2C-59D976251FAF,2007-09-14T17:36:49.090
Macromedia ColdFusion Fusebox,Application,Macromedia,Coldfusion Fusebox,-,,cpe:2.3:a:macromedia:coldfusion_fusebox:-:*:*:*:*:*:*:*,753520C1-F17C-47DA-80D4-D20CAA0A76CF,2007-09-14T17:36:49.090
Macromedia ColdFusion Server,Application,Macromedia,Coldfusion Server,-,,cpe:2.3:a:macromedia:coldfusion_server:-:*:*:*:*:*:*:*,5C3AA44D-4832-4CE3-87A0-39034F89392E,2007-09-14T17:36:49.090
Macromedia Contribute,Application,Macromedia,Contribute,-,,cpe:2.3:a:macromedia:contribute:-:*:*:*:*:*:*:*,693A5617-CA7E-454B-8B9B-13DF116E9485,2007-09-14T17:36:49.090
Macromedia Contribute Publishing Server,Application,Macromedia,Contribute Publishing Server,-,,cpe:2.3:a:macromedia:contribute_publishing_server:-:*:*:*:*:*:*:*,5816318C-0F51-468C-B322-8B701584E5A7,2007-09-14T17:36:49.090
Macromedia Dreamweaver,Application,Macromedia,Dreamweaver,-,,cpe:2.3:a:macromedia:dreamweaver:-:*:*:*:*:*:*:*,E4D35D00-527B-43F4-82B6-B9426AD714CA,2007-09-14T17:36:49.090
Macromedia Dreamweaver Ultradev,Application,Macromedia,Dreamweaver Ultradev,-,,cpe:2.3:a:macromedia:dreamweaver_ultradev:-:*:*:*:*:*:*:*,507A8F17-5FAE-4006-AA5B-B2333FC094F3,2007-09-14T17:36:49.090
Macromedia Flash,Application,Macromedia,Flash,-,,cpe:2.3:a:macromedia:flash:-:*:*:*:*:*:*:*,D2CA25AE-D01B-4B06-BF26-7069D8A125D1,2007-09-14T17:36:49.090
Macromedia Flash Media Server,Application,Macromedia,Flash Media Server,-,,cpe:2.3:a:macromedia:flash_media_server:-:*:*:*:*:*:*:*,2963E860-DCD7-4063-9448-480C069B1797,2007-09-14T17:36:49.090
Macromedia JRun,Application,Macromedia,Jrun,-,,cpe:2.3:a:macromedia:jrun:-:*:*:*:*:*:*:*,D6B88FD0-831C-422D-8762-FBDBAC245055,2007-09-14T17:36:49.090
Macromedia Matrix Screen Saver,Application,Macromedia,Matrix Screen Saver,-,,cpe:2.3:a:macromedia:matrix_screen_saver:-:*:*:*:*:*:*:*,FC08E6BC-720C-4AE6-8F15-A37A41CCD468,2007-09-14T17:36:49.090
Macromedia Shockwave,Application,Macromedia,Shockwave,-,,cpe:2.3:a:macromedia:shockwave:-:*:*:*:*:*:*:*,02CE268B-AB05-4BB4-A6F8-45B929C638AF,2007-09-14T17:36:49.090
Macromedia Shockwave Flash,Application,Macromedia,Shockwave Flash,-,,cpe:2.3:a:macromedia:shockwave_flash:-:*:*:*:*:*:*:*,67CAF5FB-D876-4584-9F77-1D37EF31A118,2007-09-14T17:36:49.090
Macromedia Shockwave Flash Plugin,Application,Macromedia,Shockwave Flash Plugin,-,,cpe:2.3:a:macromedia:shockwave_flash_plugin:-:*:*:*:*:*:*:*,8A01CF90-E64D-4AED-ADA9-C3A821A6CA9B,2007-09-14T17:36:49.090
Macromedia Sitespring,Application,Macromedia,Sitespring,-,,cpe:2.3:a:macromedia:sitespring:-:*:*:*:*:*:*:*,CC0B9B89-B2EE-40C2-AE36-5E2705893750,2007-09-14T17:36:49.090
MandrakeSoft Mandrake lam-runtime,Application,Mandrakesoft,Mandrake Lam-Runtime,-,,cpe:2.3:a:mandrakesoft:mandrake_lam-runtime:-:*:*:*:*:*:*:*,ADF2935C-D2AC-4DA5-93A6-37C4BB06C1AF,2007-09-14T17:36:49.090
MandrakeSoft Mandrake Linux,Operating System,Mandrakesoft,Mandrake Linux,-,,cpe:2.3:o:mandrakesoft:mandrake_linux:-:*:*:*:*:*:*:*,A6B074EA-AB12-4C70-A0C5-508E1517E3C8,2007-09-14T17:36:49.090
MandrakeSoft Mandrake Linux Corporate Server,Operating System,Mandrakesoft,Mandrake Linux Corporate Server,-,,cpe:2.3:o:mandrakesoft:mandrake_linux_corporate_server:-:*:*:*:*:*:*:*,E2F0A2C8-19F3-4498-809C-12A28AD0E8D2,2007-09-14T17:36:49.090
MandrakeSoft Mandrake LinuxSoft,Operating System,Mandrakesoft,Mandrake Linuxsoft,-,,cpe:2.3:o:mandrakesoft:mandrake_linuxsoft:-:*:*:*:*:*:*:*,2FC7893F-FDC7-47B9-983F-03742758533C,2007-09-14T17:36:49.090
MandrakeSoft Mandrake Multi Network Firewall,Application,Mandrakesoft,Mandrake Multi Network Firewall,-,,cpe:2.3:a:mandrakesoft:mandrake_multi_network_firewall:-:*:*:*:*:*:*:*,8D2676CE-234D-4D6E-9798-42AED099D826,2007-09-14T17:36:49.090
MandrakeSoft Mandrake Single Network Firewall,Application,Mandrakesoft,Mandrake Single Network Firewall,-,,cpe:2.3:a:mandrakesoft:mandrake_single_network_firewall:-:*:*:*:*:*:*:*,FA83B5C5-EA93-44F4-8A7F-33DE27AEEB27,2007-09-14T17:36:49.090
Marconi ForeThought,Application,Marconi,Forethought,-,,cpe:2.3:a:marconi:forethought:-:*:*:*:*:*:*:*,07D5955D-0F83-4395-BD0B-9A433B8A68D0,2007-09-14T17:36:49.090
Maximus SchoolMAX,Application,Maximus,Schoolmax,-,,cpe:2.3:a:maximus:schoolmax:-:*:*:*:*:*:*:*,8DF3DA7C-A216-4855-9AA0-90BD77AA6E64,2007-09-14T17:36:49.090
McAfee AntiSpyware,Application,Mcafee,Antispyware,-,,cpe:2.3:a:mcafee:antispyware:-:*:*:*:*:*:*:*,B8B5C505-A03A-45E2-A3FB-F4338704A668,2007-09-14T17:36:49.090
McAfee ASaP VirusScan,Application,Mcafee,Asap Virusscan,-,,cpe:2.3:a:mcafee:asap_virusscan:-:*:*:*:*:*:*:*,7E233579-D94B-42A2-9264-9C93200CD6BB,2007-09-14T17:36:49.090
McAfee CMA,Application,Mcafee,Common Management Agent,-,,cpe:2.3:a:mcafee:common_management_agent:-:*:*:*:*:*:*:*,B3D260EF-7DD1-4157-96C3-D523D190C9FA,2008-04-01T16:39:37.390
McAfee e-Business Server,Application,Mcafee,E-Business Server,-,,cpe:2.3:a:mcafee:e-business_server:-:*:*:*:*:*:*:*,B6164A40-3727-465C-BF55-BE15F93B45CF,2007-09-14T17:36:49.090
McAfee ePolicy Orchestrator,Application,Mcafee,Epolicy Orchestrator,-,,cpe:2.3:a:mcafee:epolicy_orchestrator:-:*:*:*:*:*:*:*,F47CB25B-4666-4ECD-B78C-7060A52C431D,2007-09-14T17:36:49.090
McAfee ePolicy Orchestrator Agent,Application,Mcafee,Epolicy Orchestrator Agent,-,,cpe:2.3:a:mcafee:epolicy_orchestrator_agent:-:*:*:*:*:*:*:*,649357F2-118C-4E3F-B1BB-1CB9A086D510,2007-09-14T17:36:49.090
McAfee FreeScan,Application,Mcafee,Freescan,-,,cpe:2.3:a:mcafee:freescan:-:*:*:*:*:*:*:*,E47FA7F9-7C49-47D1-8981-C7EC97EBD4B4,2007-09-14T17:36:49.090
McAfee Internet Security Suite,Application,Mcafee,Internet Security Suite,-,,cpe:2.3:a:mcafee:internet_security_suite:-:*:*:*:*:*:*:*,282C5608-4727-4DBD-B69C-538BE175AAE5,2007-09-14T17:36:49.090
McAfee McAfee Antivirus Engine,Application,Mcafee,Antivirus Engine,-,,cpe:2.3:a:mcafee:antivirus_engine:-:*:*:*:*:*:*:*,BCD4E832-EA77-481D-A538-212C0A1926BC,2008-04-01T16:39:38.343
McAfee McAfee Scan Engine,Application,Mcafee,Scan Engine,-,,cpe:2.3:a:mcafee:scan_engine:-:*:*:*:*:*:*:*,DC064538-3BAF-4CF5-BA02-36BF41728749,2008-04-01T16:39:39.017
McAfee mcinsctl.dll,Application,Mcafee,Mcinsctl.Dll,-,,cpe:2.3:a:mcafee:mcinsctl.dll:-:*:*:*:*:*:*:*,C79B481F-D9ED-49C6-9C03-A7AA1D5E537B,2007-09-14T17:36:49.090
McAfee NeoTrace Express,Application,Mcafee,Neotrace Express,-,,cpe:2.3:a:mcafee:neotrace_express:-:*:*:*:*:*:*:*,121EBC6A-F24C-44E4-BCAC-B126B234D043,2007-09-14T17:36:49.090
McAfee NeoTrace Pro,Application,Mcafee,Neotrace Pro,-,,cpe:2.3:a:mcafee:neotrace_pro:-:*:*:*:*:*:*:*,7834146E-6C0D-48FE-A8BB-5C71C9B08C97,2007-09-14T17:36:49.090
McAfee Network Agent,Application,Mcafee,Network Agent,-,,cpe:2.3:a:mcafee:network_agent:-:*:*:*:*:*:*:*,3ACF8F25-B322-4B4E-9085-80A4F039B128,2007-09-14T17:36:49.090
McAfee Personal Firewall Plus,Application,Mcafee,Personal Firewall Plus,-,,cpe:2.3:a:mcafee:personal_firewall_plus:-:*:*:*:*:*:*:*,271CC712-DBA5-4023-9CEB-4C75B94A79CE,2007-09-14T17:36:49.090
McAfee Privacy Service,Application,Mcafee,Privacy Service,-,,cpe:2.3:a:mcafee:privacy_service:-:*:*:*:*:*:*:*,FA87E81B-A54B-4413-A6F6-1761FB0048B2,2007-09-14T17:36:49.090
McAfee ProtectionPilot,Application,Mcafee,Protectionpilot,-,,cpe:2.3:a:mcafee:protectionpilot:-:*:*:*:*:*:*:*,E1D8DF32-B4C8-4CC4-95EC-3DE81BE9225F,2007-09-14T17:36:49.090
McAfee QuickClean,Application,Mcafee,Quickclean,-,,cpe:2.3:a:mcafee:quickclean:-:*:*:*:*:*:*:*,E6086D8D-7596-4383-A129-6916C5822E46,2007-09-14T17:36:49.090
McAfee Remote Desktop,Application,Mcafee,Remote Desktop,-,,cpe:2.3:a:mcafee:remote_desktop:-:*:*:*:*:*:*:*,66B2A809-0498-422E-8FFD-75D606CEEE56,2007-09-14T17:36:49.090
McAfee Security Installer Control System,Application,Mcafee,Security Installer Control System,-,,cpe:2.3:a:mcafee:security_installer_control_system:-:*:*:*:*:*:*:*,A1D0C227-05F3-461A-B69B-24CFEB4B0832,2007-09-14T17:36:49.090
McAfee SecurityCenter,Application,Mcafee,Securitycenter,-,,cpe:2.3:a:mcafee:securitycenter:-:*:*:*:*:*:*:*,D93C3876-9A83-40D8-9BD2-15DC2B3823AE,2012-05-10T15:20:23.393
McAfee SecurityCenter Agent,Application,Mcafee,Securitycenter Agent,-,,cpe:2.3:a:mcafee:securitycenter_agent:-:*:*:*:*:*:*:*,78D145C8-7FB9-4516-A5F0-E66938A1A291,2012-05-10T15:20:23.567
McAfee SpamKiller,Application,Mcafee,Spamkiller,-,,cpe:2.3:a:mcafee:spamkiller:-:*:*:*:*:*:*:*,365E33CB-56D2-478D-AFF8-E79876620684,2007-09-14T17:36:49.090
McAfee Virex,Application,Mcafee,Virex,-,,cpe:2.3:a:mcafee:virex:-:*:*:*:*:*:*:*,0FAD6289-74AE-41A0-959C-6E2948E4AFFC,2007-09-14T17:36:49.090
McAfee VirusScan,Application,Mcafee,Virusscan,-,,cpe:2.3:a:mcafee:virusscan:-:*:*:*:*:*:*:*,6FA2DBED-A38B-457A-BFC9-8EA74E0182A3,2007-09-14T17:36:49.090
McAfee VirusScan Enterprise,Application,Mcafee,Virusscan Enterprise,-,,cpe:2.3:a:mcafee:virusscan_enterprise:-:*:*:*:*:*:*:*,59149AAC-5B8D-448E-8579-B3BDF9D7BC28,2007-09-14T17:36:49.090
McAfee VirusScan Security Center,Application,Mcafee,Virusscan Security Center,-,,cpe:2.3:a:mcafee:virusscan_security_center:-:*:*:*:*:*:*:*,94EE5364-6F67-4669-82F5-B9CB96F4FEAA,2007-09-14T17:36:49.090
McAfee Visual Trace,Application,Mcafee,Visual Trace,-,,cpe:2.3:a:mcafee:visual_trace:-:*:*:*:*:*:*:*,124B052C-CCE6-44DA-B269-4A796DBEB8CC,2007-09-14T17:36:49.090
McAfee WebShield,Application,Mcafee,Webshield,-,,cpe:2.3:a:mcafee:webshield:-:*:*:*:*:*:*:*,67C84E1C-1593-4189-9F5C-D38351D1CDEF,2007-09-14T17:36:49.090
McAfee Wireless Home Network Security,Application,Mcafee,Wireless Home Network Security,-,,cpe:2.3:a:mcafee:wireless_home_network_security:-:*:*:*:*:*:*:*,69C5223E-4F03-49C1-BA3D-F65F87847884,2007-09-14T17:36:49.090
Merant Dimensions,Application,Merant,Dimensions,-,,cpe:2.3:a:merant:dimensions:-:*:*:*:*:*:*:*,615AE85D-E2C5-4E07-9188-B8C5A4163FC7,2007-09-14T17:36:49.090
Mercury Mail Transport System,Application,Pmail,Mercury Mail Transport System,-,,cpe:2.3:a:pmail:mercury_mail_transport_system:-:*:*:*:*:*:*:*,2D5968F6-F29D-456D-A046-DEBC2601DF34,2008-04-01T16:16:07.670
Mercury Mercury Mail Server,Application,Pmail,Mercury Mail Server,-,,cpe:2.3:a:pmail:mercury_mail_server:-:*:*:*:*:*:*:*,9771FD11-B2ED-4548-B9AC-132FE1393A08,2008-03-25T19:16:10.227
Mercury Mercury SiteScope,Application,Hp,Mercury Sitescope,-,,cpe:2.3:a:hp:mercury_sitescope:-:*:*:*:*:*:*:*,21D72978-FC67-4C27-A11C-B625D3AA2E2E,2008-04-01T16:16:07.953
Mercury Pegasus,Application,Pmail,Pegasus,-,,cpe:2.3:a:pmail:pegasus:-:*:*:*:*:*:*:*,0F39EE22-5DCD-461E-8FFC-911E414FDC6F,2008-03-25T19:16:10.350
Mercury Testdirector,Application,Hp,Mercury Testdirector For Quality Center,-,,cpe:2.3:a:hp:mercury_testdirector_for_quality_center:-:*:*:*:*:*:*:*,2A175A0F-D254-4A2F-BEB3-E2A9AF9CABA7,2008-04-01T16:16:08.467
Microsoft Access,Application,Microsoft,Access,-,,cpe:2.3:a:microsoft:access:-:*:*:*:*:*:*:*,87316812-5F2C-4286-94FE-CC98B9EAEF53,2011-01-12T14:35:56.427
Microsoft antispyware,Application,Microsoft,Antispyware,-,,cpe:2.3:a:microsoft:antispyware:-:*:*:*:*:*:*:*,2F29D390-094B-4DC9-8156-91760336FDA8,2007-09-14T17:36:49.090
Microsoft ASP.NET,Application,Microsoft,Asp.Net,-,,cpe:2.3:a:microsoft:asp.net:-:*:*:*:*:*:*:*,68B2891D-2428-44CE-837E-465A5177D2B0,2007-09-14T17:36:49.090
Microsoft BackOffice,Application,Microsoft,Backoffice,-,,cpe:2.3:a:microsoft:backoffice:-:*:*:*:*:*:*:*,ADE23B2C-29EA-43D8-BA82-14401FF20A43,2007-09-14T17:36:49.090
Microsoft cabarc,Application,Microsoft,Cabarc,-,,cpe:2.3:a:microsoft:cabarc:-:*:*:*:*:*:*:*,C62636C1-4171-4580-8E9A-3C926DEAF812,2008-04-15T23:00:56.820
Microsoft CAPICOM,Application,Microsoft,Capicom,-,,cpe:2.3:a:microsoft:capicom:-:*:*:*:*:*:*:*,82D0B28E-A930-4DA2-9C2C-2C8CE70BCFC1,2008-04-15T22:39:15.357
Microsoft DirectX,Application,Microsoft,Directx,-,,cpe:2.3:a:microsoft:directx:-:*:*:*:*:*:*:*,8C02DD2F-6773-468A-BEA0-FEA75361E8A7,2007-09-14T17:36:49.090
Microsoft DirectX Media,Application,Microsoft,Directx Media,-,,cpe:2.3:a:microsoft:directx_media:-:*:*:*:*:*:*:*,B22E682C-4E1D-4FEB-8E6F-5F5DA9807277,2007-09-14T17:36:49.090
Microsoft DirectX SDK,Application,Microsoft,Directx Sdk,-,,cpe:2.3:a:microsoft:directx_sdk:-:*:*:*:*:*:*:*,E3891A06-9E92-4FC5-98F5-A13EF16548EF,2007-09-14T17:36:49.090
